Startup_Name,Industry,Business_Model,Target_Market_Size,Budget_INR,Employees_Count,Founder_Experience_Years,Project_Description,Success_Probability,Success_Status,Financial_Risk,Market_Risk,Technical_Risk,Business_Risk,Regulatory_Risk,Overall_Risk_Score
Noble Zen,Healthcare,B2C,Medium,9232871,84,7,A B2C healthcare platform providing medium healthcare solutions.,55.289226414742764,1.0,94.21722747766576,53.46328654156527,2.2788082070260156,38.38818483235742,16.029743818639652,44.81121368250213
Reverie Venus,FinTech,SaaS,Medium,3076665,10,24,A blockchain-based SaaS platform targeting medium financial services.,37.954307626747706,0.0,50.00164762370967,38.53909270238865,21.948213068934763,13.937179520918455,32.48569521577835,32.9123820536477
Lattice Solutions,Healthcare,Marketplace,Medium,10244457,33,9,A Marketplace healthcare platform providing medium healthcare solutions.,63.73836197116686,1.0,76.12529230633595,62.887883165755184,17.53522090951041,36.74923986442622,32.319517374423015,45.352674645995116
Whisper Photon,AI/ML,B2C,Small,7646919,38,10,A predictive B2C AI platform serving small businesses.,47.81628215267037,0.0,74.02160471733902,77.47015659819209,12.649740545822274,35.7539336280315,14.72835207497929,45.610973028295604
SphereDynamo,Manufacturing,B2B,Small,2242745,32,18,An IoT-based B2B manufacturing solution for small factories.,49.13813499137085,1.0,80.02552407337862,61.79392732478042,8.894865282866636,17.811497451523476,14.668681522909017,41.09631287497072
Cosmic-Cipher,EdTech,SaaS,Small,5386750,117,2,An SaaS educational technology platform for small learning institutions.,15.618595593300311,0.0,85.84892436751788,54.45347340368862,3.929289105808685,44.31604329330961,27.67558217730976,49.873167211415286
Zodiac Wave,Travel,SaaS,Large,2681518,34,5,A SaaS travel platform providing large travel solutions.,53.391710798481256,1.0,68.44149860118156,30.770420512880087,19.046709108325693,31.265759851728735,11.27304754545282,30.969506860010387
Obsidian-Core,Healthcare,Marketplace,Small,17118887,111,6,An innovative healthcare Marketplace solution targeting small medical facilities.,48.13990680602562,1.0,96.40687563839116,81.60049735245553,0.0,37.152184512581215,34.00053471730656,55.328547732080885
GravitasStellar,Travel,B2B,Large,2211463,20,11,An AI-powered B2B travel booking solution for large travelers.,39.80742727838944,0.0,62.405080772656845,34.1630412921509,0.0,37.193905956203864,10.543071578111519,29.72390494886572
Lunar Terra,E-commerce,B2B,Small,7746690,114,2,A B2B e-commerce platform serving small consumer markets.,29.138270967433836,0.0,84.824416526126,67.92479235255284,0.0,35.88586845224728,22.711879244199793,52.62342300225878
ZeroJupiter59,Healthcare,B2B,Small,6086116,121,9,An innovative healthcare B2B solution targeting small medical facilities.,20.70033025169299,0.0,88.4215006358362,67.75921941094731,7.610584926182181,40.71026948086831,39.21506457507054,52.59994193889345
IntegralTerra,Logistics,Marketplace,Medium,3809041,16,9,A Marketplace logistics platform optimizing medium supply chain operations.,34.72433151928085,0.0,82.13182820910225,59.57943598813491,0.0,35.5746412917306,14.829407859095253,47.72444722325917
ZeroShift,EdTech,SaaS,Small,7026636,62,8,An interactive SaaS education platform serving small academic programs.,54.673743419188554,0.0,88.04719646132617,51.954102139961236,10.459401286200023,22.224612651483902,10.679551273299593,42.47519239064105
ValiantSpark,EdTech,B2B,Medium,6750799,45,4,An interactive B2B education platform serving medium academic programs.,37.57291928929012,1.0,79.1536528705578,53.89137114113991,16.17672455629231,35.469772350545966,14.621186251822031,44.9718605000953
TorusSystems23,E-commerce,SaaS,Large,5378067,57,4,A SaaS e-commerce platform serving large consumer markets.,34.55405069867543,0.0,76.4710617873224,24.8057924221854,0.7927298199016968,35.51449172271114,30.587785453607538,38.863123989191344
Integral Pinnacle,CleanTech,Marketplace,Small,5495237,44,9,A Marketplace cleantech platform providing small sustainable solutions.,20.436386116924563,1.0,99.49739210901846,59.778457571280526,16.312209777496633,34.20637743424737,20.725901661193383,51.867698016066115
Ocean Photon,SaaS,Marketplace,Large,2804705,13,9,An enterprise Marketplace SaaS solution targeting large business operations.,54.60054102008934,1.0,93.96420005000954,37.550210738105115,28.249889251298118,25.859969384216843,14.448568262210715,39.37108684104353
MeridianLunar,E-commerce,Subscription,Medium,16946417,164,4,A Subscription e-commerce platform serving medium consumer markets.,29.845757337553252,0.0,86.1484889183065,62.462132655254,3.531385362134394,37.85496400082724,5.994758328497882,40.40636178256639
Ember Galaxy,SaaS,B2B,Small,11912088,67,12,An enterprise B2B SaaS solution targeting small business operations.,45.15518721447041,0.0,49.69135518382238,58.52064560399432,9.18305135157991,29.901105146443776,14.872074735873266,38.31966318056523
SculptNest,AI/ML,Subscription,Small,15590935,121,13,A predictive Subscription AI platform serving small businesses.,21.280515520362687,0.0,85.10853597380307,64.18252826869563,0.0,36.89687258651478,12.931309722030896,45.53715045020874
Pulse Minds,EdTech,B2B,Large,2093047,16,4,An B2B educational technology platform for large learning institutions.,63.1160628260598,1.0,89.93988510849357,43.2955423434546,11.03576571322585,39.04015281024398,19.469994319595756,45.754926000774375
Zodiac Sync,Agriculture,B2C,Small,2341058,35,2,A B2C agtech platform providing small farming solutions.,28.87580815872606,0.0,70.36044077448744,55.20107104797612,13.591338619918146,53.14302517093553,15.242855751351211,42.40730381995506
PaceApex86,FinTech,SaaS,Large,6667665,62,3,A blockchain-based SaaS platform targeting large financial services.,65.12196630900738,1.0,90.63150458895751,38.04705216318727,14.70725112156678,42.33883711235823,42.65794926959778,45.43462936745574
Marble Ignite,FinTech,Subscription,Medium,1580179,11,6,A Subscription financial technology platform serving medium financial institutions.,34.52490289356933,1.0,78.915048349992,51.762558008628965,10.785054339729637,41.20035297745328,23.93806683729943,49.72092608807504
Onyx Zephyr,AI/ML,B2B2C,Small,21088270,241,4,A predictive B2B2C AI platform serving small businesses.,14.981303611495754,1.0,88.43370489226028,62.237553625118736,5.053678811231194,39.37314330805778,6.731147430280551,44.94788007303347
Crest-Zen,FinTech,Marketplace,Medium,30671209,157,5,An AI-powered Marketplace fintech solution for medium financial operations.,32.78059331918753,0.0,96.61260214049635,63.96422245607876,8.677490508092099,45.63588892478534,36.81147388301942,52.22991624482907
SageWorks,SaaS,SaaS,Large,32046188,269,3,A cloud-based SaaS platform serving large organizations.,53.15038165462118,1.0,80.66742471732168,22.480602279227444,1.2728256631808108,35.658044470602924,23.687219318586944,41.30694773297548
TorusBridge,AI/ML,SaaS,Large,4717802,50,23,An AI-powered SaaS machine learning solution for large data analysis.,86.76970391459369,1.0,61.47129980631724,22.55252555212201,26.452527023305695,16.91238601585423,6.515553072494708,27.130054948844275
Crystal Cascade,Healthcare,B2B,Medium,11852313,126,5,A digital healthcare B2B platform improving patient outcomes for medium practices.,57.482551410561896,1.0,91.75222452973411,58.654044002730444,0.0,30.546812735200643,36.59413061886794,48.900855142472125
EvolveHarbor,SaaS,SaaS,Large,18821771,115,5,An enterprise SaaS SaaS solution targeting large business operations.,73.36717701622418,1.0,62.67342164459415,26.17429351361352,0.0,33.472143412350434,12.251662625764954,30.654465726255914
SphereQuantum58,EdTech,B2B2C,Small,4691875,44,3,A personalized B2B2C learning solution targeting small students and educators.,37.495039340111674,1.0,83.2364899398386,82.96815807921679,30.48407833957651,44.082846437601695,18.164249393845854,57.87899830954098
VibrantDynamics,Media,B2B2C,Large,2101910,21,9,An AI-driven B2B2C media production solution for large content creators.,44.70526418400821,1.0,75.83143817719565,48.63017874514851,3.5804339953481374,36.81044833990467,2.457315436826214,43.768881874544
VenusSoma11,Logistics,B2C,Large,1385828,7,6,A B2C logistics platform optimizing large supply chain operations.,51.487265768600466,0.0,86.42495404857468,34.46531165532073,13.356953785531152,39.64830510908167,21.171967846379623,46.623879023836274
ZodiacLink41,CleanTech,B2B2C,Large,10406356,61,12,A green B2B2C platform serving large sustainability initiatives.,54.122191351200854,1.0,89.72948609212793,44.38708287141537,6.365367345218065,18.705995979489952,26.71085092845946,37.44834397919336
ZenMeridian50,SaaS,Subscription,Large,6087262,40,17,A Subscription SaaS platform providing large software solutions.,77.2182196252591,0.0,64.94670579136806,18.71798630512459,3.6211560438045716,21.01414454972748,1.8387653707629443,24.222360030205515
Prodigy Pulse,Healthcare,B2B2C,Medium,6120420,153,6,An innovative healthcare B2B2C solution targeting medium medical facilities.,38.68976078775323,1.0,97.4999201118939,69.6827403093577,8.003441775522344,45.50815454678792,22.97256822831624,53.790539157130674
Polaris Meridian,AI/ML,Subscription,Large,11618714,63,5,A Subscription AI/ML platform offering large analytics solutions.,35.16891932597252,0.0,86.86923903462969,43.34512761276484,19.93822834106887,38.52726646295943,6.822518451572032,48.86319723627692
WildernessRise,Media,B2B,Medium,3125945,29,6,A B2B media platform providing medium content solutions.,56.97928019814477,1.0,74.74797941655109,59.42206032866819,10.070078679017172,42.27750655727483,6.134527933329772,43.42876101511712
WildernessLunar30,SaaS,SaaS,Medium,8196700,54,3,An enterprise SaaS SaaS solution targeting medium business operations.,59.26199115247064,1.0,80.27253859576241,39.334677792418276,21.35361057593524,32.99461841549351,16.676070229695902,43.30251355372609
FathomSync,CleanTech,SaaS,Medium,5144183,25,4,A SaaS cleantech platform providing medium sustainable solutions.,3.668315934315526,0.0,78.1172646554244,35.452771706901586,20.854773071344226,41.95271777309527,15.306598047237557,38.27789516039663
GalacticHarbor,Manufacturing,Marketplace,Medium,13536352,153,11,A Marketplace manufacturing platform optimizing medium production operations.,32.37304547089265,0.0,91.03880164871111,77.70442182730497,0.0,37.498296284153334,26.10968158127813,47.578017783884285
Pandora-Jupiter,EdTech,Marketplace,Medium,5866214,22,12,A personalized Marketplace learning solution targeting medium students and educators.,50.390239038733604,0.0,77.26593588004323,58.97760683434245,10.65660350702388,17.633091451450063,28.8696686252454,42.08962922198848
HyperApex,FinTech,Marketplace,Medium,35011426,500,4,A blockchain-based Marketplace platform targeting medium financial services.,30.830058037265015,1.0,93.23015997583974,61.41785543141571,16.705888640658426,58.73548640246538,18.77561231399993,52.879779778778314
RedwoodSpark93,SaaS,SaaS,Small,10899852,51,5,An enterprise SaaS SaaS solution targeting small business operations.,62.31872417481135,1.0,72.97374454922955,52.435367101708415,22.968234648840188,42.970166587335655,19.67229883333573,43.56428581445995
Equinox Link,Agriculture,SaaS,Medium,4419794,25,6,A data-driven SaaS platform serving medium agricultural businesses.,57.97942863085415,1.0,79.4322832951001,38.7663083244925,7.022751765127243,29.15055566732088,21.90463578486912,34.113481724318206
RubyAurora21,CleanTech,B2B,Large,5452137,57,5,An innovative B2B clean technology solution for large environmental needs.,36.404637675655074,0.0,74.63311634713929,10.646678971473078,22.49831681802177,48.58756189861742,21.948602629962824,35.413842604941806
Core Hex,Travel,SaaS,Medium,6264217,72,13,An AI-powered SaaS travel booking solution for medium travelers.,37.08221595258234,0.0,67.773848342126,42.49133296467633,18.954533185655926,23.111808641203254,21.408917988877562,40.54025346771412
Nebula Lunar,E-commerce,B2C,Large,7089243,62,3,A mobile-first B2C commerce platform targeting large online shoppers.,20.99934662432491,0.0,80.6225136435144,38.46770622518867,2.834916900813473,47.91973621733815,10.3156014705092,40.18286154109205
Shield-Solutions,EdTech,B2C,Small,2879213,17,13,An interactive B2C education platform serving small academic programs.,18.52836440436911,0.0,85.63447011296459,72.64974393036746,8.641429649095752,37.56005987066008,7.11821872856639,46.75903374747884
Nova Lunar,Cybersecurity,SaaS,Medium,4348157,15,4,A SaaS cybersecurity platform protecting medium digital assets.,47.469402311037875,0.0,87.18506120239239,34.20356890574577,40.24852109588099,38.197424429239895,30.86577689352309,48.55430555638814
Crest-Venus,EdTech,B2C,Small,6851524,51,4,A personalized B2C learning solution targeting small students and educators.,46.47979271082205,0.0,92.69374528199715,68.24185030092646,15.04564447760945,41.46964834218286,20.12820244665701,52.99954223384091
SpireWorks,CleanTech,SaaS,Small,3494916,17,11,A green SaaS platform serving small sustainability initiatives.,42.84948287651736,0.0,71.61832267131673,49.45905549655509,16.33499435932229,34.90136195663298,28.03241518718254,48.27054914814455
Surge Pegasus,Agriculture,B2C,Medium,3155755,83,17,A B2C agtech platform providing medium farming solutions.,36.94131881586738,0.0,73.91924871213645,39.35391469352108,0.0,34.25761915713674,23.80704416766639,37.88708098134036
OmegaMeridian,AI/ML,B2B,Medium,25375847,216,6,A predictive B2B AI platform serving medium businesses.,58.68330132081038,1.0,83.76523140818442,47.794072965749436,0.0,57.0215950360118,13.5580425440405,49.504503691795826
Raptor-Tech,Healthcare,B2B2C,Medium,12879223,54,7,An innovative healthcare B2B2C solution targeting medium medical facilities.,66.53291152581549,1.0,89.44219168333342,58.37915245348378,23.320814800096276,42.13405845935051,37.706228102164296,55.52041976183288
Lighthouse-Fusion,SaaS,B2B,Medium,4317376,28,5,A B2B SaaS platform providing medium software solutions.,40.55452205899363,1.0,83.26308203487775,46.24257647787003,14.784542333811453,46.2019041932965,17.009876736739837,41.90509007056659
Impulse-Galaxy,Logistics,SaaS,Large,12532210,146,1,An AI-powered SaaS logistics solution for large delivery networks.,51.202439236821036,1.0,80.98149729104706,26.278471177531564,7.5474472933999195,49.35133176443162,27.385898516064035,44.00581710285449
SwiftWorks,SaaS,B2C,Small,9695818,137,6,A cloud-based B2C platform serving small organizations.,55.21531741793077,0.0,75.74602291791484,70.33156688247273,8.728067462737638,24.149792235608253,6.4659067273260895,39.83471458171634
Ember-Craft,FinTech,B2C,Small,17703821,120,12,A blockchain-based B2C platform targeting small financial services.,38.309238152452004,1.0,76.30261206441062,86.7475216915654,0.0,34.23387494465319,17.74856234929377,47.08727501869306
Polaris Equinox,Cybersecurity,B2B,Large,1702784,12,7,A B2B cybersecurity platform protecting large digital assets.,53.97178071270862,0.0,86.51715141156397,33.69611038578322,5.85727963953166,27.972613974021876,27.373966834643333,38.95389005667896
Illuminate Lumen,Manufacturing,B2C,Small,4845957,50,5,A data-driven B2C platform serving small manufacturing sectors.,24.069715480553835,0.0,86.36696984579952,76.20222737435722,1.441755455568324,34.29014096479769,19.69724817455835,52.75911971597715
